Q,td,tr1090,tr2080,tr3070
0.1527368594865033,0.7302317398565492,2.234970302461526,1.410021798621007,0.8617982558359101
0.1537201801300055,0.7256698070518128,2.21996224101935,1.400550778305672,0.8560101622758182
0.1547098313965885,0.7211350560548532,2.205046728865765,1.391131256957736,0.8502582128118517
0.1557058540428343,0.716636821819218,2.19022510740494,1.381779846818064,0.8445324322997222
0.1567082890877163,0.7121571455536456,2.175493812175223,1.372475287133518,0.8388462765597178
0.1577171778142878,0.7077216826489485,2.160852022979275,1.363220663153365,0.833199497854253
0.1587325617713831,0.7033026207742082,2.146298892313735,1.354031419452473,0.8275808465298071
0.1597544827753277,0.6989232498309187,2.131833545094223,1.344899236311383,0.8219940640265404
0.1607829829116612,0.6945651060841601,2.117454770859678,1.335817943132253,0.8164457219475507
0.1618181045368697,0.6902403740090876,2.103159352153634,1.326794248240459,0.8109355446870434
0.1628598902801308,0.6859421694967724,2.088948967234391,1.317826288722377,0.805447107954537
0.163908383045069,0.6816718951166418,2.07483322590209,1.308905461456692,0.7999944054494863
0.1649636260115223,0.6774326322584985,2.060802486450094,1.300035046053054,0.7945788451586986
0.1660256626373209,0.6732166412950953,2.046854653231668,1.29122646474757,0.7891985309175222
0.1670945366600767,0.6690353030494192,2.032988660472022,1.282473900292258,0.7838384919603323
0.1681702920989845,0.6648734277974691,2.019203412875353,1.273771302625214,0.7785145054631628
0.1692529732566349,0.6607489768792718,2.00551077350897,1.265117002036364,0.7732262424825058
0.170342624720839,0.6566410558755472,1.99190052281756,1.256511314772134,0.7679704366336877
0.171439291366464,0.6525724339679077,1.978368515213643,1.247963163755567,0.762738459749285
0.1725430183572821,0.6485183116513155,1.964913542670398,1.239464313649626,0.7575447133980715
0.17365385114783,0.6445044386102542,1.951549182795903,1.231014673064188,0.7523856492190247
0.1747718354852808,0.640503964972749,1.938265029002745,1.222614146602402,0.7472587187288694
0.1758970174113283,0.6365437380258948,1.925055098493177,1.214270735127919,0.7421501599187077
0.1770294432640827,0.6325967682539364,1.91192417791803,1.205978752636259,0.7370750169227771
0.1781691596799795,0.6286890611934566,1.898881897320891,1.197727607862085,0.7320328995669712
0.1793162135956996,0.6247954552998061,1.885910227159797,1.189524750491095,0.7270234092508316
0.1804706522501025,0.6209391176698209,1.873011248844923,1.181370056175939,0.7220314608008094
0.1816325231861717,0.617098740115443,1.860202586423598,1.173263395732654,0.7170792995901552
0.1828018742529726,0.6132925963943866,1.847461878579043,1.165210054841114,0.712158918264383
0.1839787536076234,0.6095053157001463,1.834796633101066,1.157209445721612,0.7072698874528627
0.1851632097172776,0.6057481644783923,1.822216195900878,1.149256062160231,0.7024002827418581
0.1863552913611211,0.6020138528262691,1.80970018051769,1.141340586313061,0.6975549072968051
0.1875550476323796,0.5983044659793926,1.797268177863519,1.133471209003603,0.692739393412428
0.1887625279403421,0.5946229988027963,1.784908061985929,1.125648528254531,0.6879668628296163
0.1899777820123941,0.590960120660835,1.77261564861334,1.117872370254796,0.6832208097206076
0.1912008598960668,0.5873313762236388,1.76040892882285,1.11014255523826,0.6784897404119896
0.1924318119610973,0.5837137227367062,1.74826054428814,1.102458897344535,0.6737870591588633
0.1936706889015036,0.5801375817003789,1.736200193690147,1.094823966225582,0.6691122652539045
0.1949175417376717,0.5765696208505103,1.724200123184351,1.087237144524897,0.664476764567975
0.1961724218184574,0.5730401845792092,1.712279012738587,1.079686705525253,0.6598631535103715
0.1974353808233004,0.5695247014955986,1.700424298494501,1.07218112151773,0.6552692853700233
0.1987064707643532,0.5660377256416019,1.688642275782226,1.06472016726831,0.6507016859396224
0.1999857439886226,0.562574612417418,1.676929778823107,1.057303610604291,0.6461611676720034
0.2012732531801256,0.5591287157881367,1.665286596658419,1.049931212274706,0.6416638714427539
0.2025690513620594,0.5557178655228753,1.653712992495004,1.042602725810654,0.637177755980646
0.2038731918989845,0.5523149912770711,1.642208265971723,1.03531789738565,0.6327128994572492
0.205185728499023,0.5489529410109133,1.630769868597344,1.028076465676011,0.6282719943270345
0.2065067152160701,0.5456022438040645,1.61940312523485,1.020872116374159,0.6238730665303289
0.2078362064520199,0.5422782860020849,1.608096551014001,1.013707557310097,0.619500567041231
0.2091742569590067,0.5389796674984358,1.596867439283538,1.006585556921384,0.6151364677858882
0.2105209218416588,0.535692313147291,1.585688784698129,0.9995058238854395,0.6107916272512641
0.2118762565593686,0.5324456744523198,1.574596628189399,0.9924680587104275,0.6064913600539457
0.2132403169285766,0.5292069079540046,1.563553796291296,0.9854719535969851,0.6022133639529135
0.2146131591250692,0.5259986403096614,1.552585791734112,0.9785171923005354,0.5979561898113289
0.2159948396862933,0.5228118033798814,1.541679271933818,0.9716034499942605,0.5937164452356962
0.217385415513684,0.5196369028033135,1.530829701802759,0.9647303931327869,0.5895081485732261
0.2187849438750081,0.5165019017770217,1.52005853371476,0.9578932353517604,0.5853192477732481
0.2201934824067225,0.5133747012368371,1.509337054345176,0.9510920635844559,0.5811490545199993
0.221611089116348,0.5102754990719288,1.49868588645912,0.9443305358598248,0.5770218206892717
0.2230378223848579,0.5072001098275885,1.488098730369937,0.9376082839841894,0.5729118855566209
0.2244737409690829,0.5041324182481925,1.477561413152375,0.9309249303900516,0.5688063073193981
0.2259189040041301,0.5011071805559164,1.467101182159698,0.9242800880053424,0.5647357397983672
0.2273733710058187,0.4980912945441982,1.456696922896054,0.9176779908291665,0.5606931030810969
0.2288372018731313,0.4950941206695551,1.446342585123486,0.9111169190776693,0.5566661813074341
0.2303104568906801,0.4921299533000284,1.436065206188683,0.9045937992600761,0.5526699277598368
0.2317931967311904,0.4891734995925437,1.425842408861223,0.8981082127840027,0.5486956855959079
0.2332854824579983,0.4862465513242485,1.415669541053032,0.8916558202350182,0.544728125657949
0.2347873755275662,0.4833418320921841,1.405566291158518,0.8852364165355294,0.5407904584103541
0.2362989377920134,0.4804447772716127,1.395523179092557,0.8788532642117344,0.5368833367484744
0.2378202315016637,0.4775861228562631,1.385529922879764,0.8725059047914988,0.5329886512233202
0.2393513193076084,0.4747408348107133,1.375591424105571,0.8661938691291726,0.5291270275748823
0.2408922642642872,0.4719044238123464,1.365727297042028,0.8599166772880418,0.5252821636116494
0.2424431298320843,0.4691108135361347,1.355913115858064,0.8536853909258334,0.5214410778486436
0.2440039798799424,0.4663249756154871,1.346148720636239,0.8474907277210407,0.5176401631216909
0.2455748786879924,0.4635527043968876,1.336442371375513,0.8413301433922846,0.5138566765191628
0.2471558909502016,0.4608185908220554,1.326803163583981,0.8352031210575557,0.5100854021376926
0.2487470817770367,0.4580922566773048,1.317213460896042,0.8291091324047021,0.5063589966359237
0.2503485166981465,0.4553819536367696,1.307673259021423,0.8230449428434381,0.5026363896394724
0.2519602616650594,0.4527074019240153,1.298182549229894,0.8170096766291266,0.498927886882597
0.2535823830539006,0.4500406581194126,1.288763479499849,0.8110233965264235,0.4952490561866769
0.2552149476681249,0.447390056832751,1.279394417900162,0.8050687694535938,0.4915761357613918
0.256858022741268,0.4447751624195627,1.270074413754976,0.7991452168127917,0.4879470824251869
0.2585116759397154,0.4421681258491233,1.260803428470785,0.7932521478522248,0.484327941317783
0.2601759753654893,0.4395748573470878,1.251581418048656,0.7873889595735037,0.4807301929433425
0.2618509895590529,0.4370197426492216,1.24242535925618,0.7815649876329422,0.4771557341550819
0.2635367875021334,0.4344725569973619,1.233320689798018,0.7757823464761092,0.4735772903677902
0.2652334386205625,0.4319341416549719,1.224264388828632,0.7700285414650569,0.4700455776009984
0.2669410127871359,0.4294389516976361,1.215256378085059,0.7643029262900887,0.4665183709128897
0.2686595803244906,0.4269517827714582,1.206296572918685,0.7586048418434423,0.4630190655264461
0.270389212008001,0.4244725287663184,1.197384882120167,0.7529482122589229,0.4595423648215672
0.2721299790686939,0.4220305189000811,1.188528668158906,0.7473248029370581,0.4560758912585007
0.2738819531961816,0.4196035486728262,1.179728478931128,0.7417274130965246,0.4526431587205947
0.2756452065416148,0.4171846134956796,1.170975576328343,0.736155750519034,0.4491999069877733
0.2774198117206533,0.4147920730120075,1.162269829713652,0.7306138049414046,0.4458029331660233
0.2792058418164571,0.412425492245082,1.153611100912276,0.7251209071029125,0.4424073397593392
0.2810033703826956,0.4100670853734323,1.144999244037699,0.7196524587805146,0.4390445194924592
0.2828124714465777,0.4077211194467892,1.13643410531841,0.7142077081285287,0.4356957319278
0.284633219511899,0.4054151188039443,1.127915522925421,0.7087894126392756,0.4323675761231874
0.2864656895621119,0.4031174477915548,1.119443326800766,0.7034224558676611,0.4290647081923895
0.2883099570634116,0.4008280258494957,1.111017338487176,0.6980778070066171,0.4257621063385247
0.2901660979678458,0.398569775955238,1.102646286373242,0.6927546643366548,0.4224906381222701
0.2920341887164414,0.3963330355070278,1.094320881776997,0.6874638754236048,0.4192198596588028
0.2939143062423533,0.394104722471631,1.086040462239037,0.682217389113405,0.4159924482828226
0.2958065279740323,0.3918866281199705,1.077804801837412,0.6769909012209125,0.4127580508530384
0.2977109318384139,0.389710987687555,1.069613738173463,0.6717813833617083,0.4095737090725188
0.2996275962641276,0.3875439643590229,1.061470225865022,0.6666185688755655,0.4063782368309471
0.3015566001847269,0.3853854943944993,1.0533707864941,0.6614831331111104,0.403234025055715
0.3034980230419398,0.383248222819614,1.045315155247894,0.6563652986680385,0.400074253395984
0.3054519447889406,0.3811426275348507,1.037303057392993,0.6512803214216911,0.3969556682607237
0.3074184458936423,0.3790457903905661,1.029334208132151,0.6462373110393171,0.3938276671608475
0.3093976073420111,0.3769576559786347,1.021408312465449,0.6412101818562286,0.390747968109173
0.311389510641401,0.3748973311845217,1.013525065056223,0.6362052059065274,0.3876582903199747
0.3133942378239108,0.3728622107754449,1.005684150102202,0.6312521379875703,0.384618210419031
0.3154118714497622,0.3708360076741095,0.9978852412123145,0.6263131379729735,0.3815656564017405
0.3174424946107004,0.3688186741428464,0.9901280012896165,0.6213904515864079,0.3785659592896575
0.3194861909334151,0.3668310253499731,0.9824120824208533,0.6165246751380624,0.3755519715495649
0.3215430445829856,0.3648667575653707,0.974737125773155,0.6116710566170112,0.3725874472339814
0.323613140266346,0.3629115775710283,0.9671027614984089,0.6068330821928867,0.3696038283064599
0.3256965632357741,0.3609654444185903,0.9595086086458393,0.6020517717259473,0.3666665023879225
0.3277933992924025,0.3590457849221588,0.9519542750833661,0.5972806087344692,0.3637254140583096
0.3299037347897518,0.3571526559541167,0.9444393574282931,0.5925299138732981,0.3608218544799904
0.3320276566372868,0.3552687888554061,0.9369634409879039,0.5878285717156752,0.3579241919923389
0.3341652523039961,0.3533941483895878,0.9295260997105248,0.5831350217141775,0.3550529713925979
0.3363166098219939,0.351537372431596,0.9221268961476012,0.5784726892733801,0.3521996570134561
0.3384818177901458,0.3497155359982139,0.9147653814273263,0.57384954628794,0.3493592786631182
0.3406609653777171,0.3479031307745654,0.9074410952403248,0.5692322995841345,0.3465512588922476
0.3428541423280454,0.3461001260026599,0.9001569144990945,0.5646631306029386,0.3437375828275465
0.3450614389622363,0.3443064917630912,0.8929176266542429,0.5601151165652584,0.3409661692369622
0.347282946182883,0.3425501671048956,0.8857150996911975,0.5555765697102024,0.338183070283238
0.3495187554778103,0.3408091915637436,0.8785488426112448,0.5510977235686074,0.3354491009179352
0.3517689589238418,0.3390777756366545,0.8714183532926238,0.5466212240671752,0.3327140319130544
0.3540336491905923,0.3373558924171705,0.8643231185694751,0.5421810140053727,0.3300064907084074
0.356312919544284,0.335650391286175,0.8572626143253071,0.5377723745570359,0.3273204880702948
0.3586068638515874,0.3339805953106144,0.8502363056007137,0.5333659794986967,0.3246375259130662
0.3609155765834872,0.3323204950128649,0.8432436467148778,0.5290251047998696,0.3220016285054319
0.3632391528191727,0.3306700651152997,0.8362840814002487,0.5246827067525627,0.3193557381949522
0.3655776882499536,0.3290292808890318,0.8293570429495586,0.5203805118693351,0.3167565389329256
0.3679312791832003,0.3274099891114572,0.8224793839625907,0.5161044047113965,0.3141620511063558
0.3703000225463112,0.3258206748437727,0.8156381392206035,0.5118397985116582,0.3115757553054914
0.3726840158907032,0.3242411364815019,0.8088288275586863,0.5076298334006356,0.3090268517559911
0.3750833573958298,0.3226713494353113,0.8020508606952882,0.5034141055083109,0.3064693502031552
0.3774981458732246,0.3211112894993977,0.795303641174091,0.4992602912465413,0.3039646397730377
0.3799284807705699,0.3195697544963677,0.7885865625658712,0.4951090691420871,0.3014621368205606
0.3823744621757931,0.318060261602033,0.7818990096677971,0.4909973788676651,0.2989740835058889
0.3848361908211878,0.3165605857432082,0.7752540492762684,0.4869105124500259,0.2965275876666513
0.3873137680875627,0.315070701491423,0.7686535795006112,0.4828427022548962,0.2940740096838234
0.3898072960084167,0.3135905836434824,0.7620820575405545,0.4788199083473112,0.2916641517480446
0.392316877274141,0.3121202072062271,0.7555388574024127,0.4747978376761346,0.2892684416468758
0.3948426152362477,0.3106870083461838,0.7490233456081856,0.4708387860560387,0.2868700960464678
0.3973846139116267,0.3092660693523815,0.7425348812798584,0.4668658354158732,0.2845331459342427
0.3999429779868289,0.3078549131427445,0.7360883527876088,0.4629687339465777,0.2821885897202682
0.4025178128223781,0.3064535122319104,0.7296890720606221,0.4590572270328285,0.279857873167884
0.4051092244571094,0.3050618392067719,0.7233163524930526,0.4552113798679036,0.2775701308517385
0.4077173196125364,0.30368648198798,0.7169695501485736,0.4513607439153712,0.275277942694102
0.4103422056972464,0.3023427098595254,0.7106480136943168,0.4475683665423893,0.2730188353344944
0.4129839908113238,0.3010086569170375,0.7043612340119516,0.4437779217972594,0.270789041831325
0.4156427837508016,0.2996842924205254,0.6981361801185437,0.4400413218771956,0.2685556890311693
0.4183186940121426,0.2983695855934977,0.6919360506765225,0.4363102603745017,0.2663653403301556
0.4210118317967479,0.2970645056121155,0.6857601897634613,0.4326318242436429,0.2641959303072867
0.4237223080154962,0.2957738294448591,0.6796079314345305,0.4289591872580792,0.2620238825762047
0.4264502342933105,0.2945148133098064,0.6735003489542639,0.4253413630184102,0.2598989058552478
0.4291957229737561,0.2932653608292637,0.6674443848694129,0.4217260178124843,0.2577921836147185
0.4319588871236663,0.2920254372809022,0.6614117930868675,0.4181712949602377,0.2556837674565765
0.4347398405377996,0.2907950078237434,0.6554018868168684,0.4146119116343215,0.2536202191847102
0.4375386977435253,0.2895740374907244,0.6494206725909459,0.4111227973026409,0.2515783055052661
0.4403555740055407,0.2883624911815458,0.6435117642165158,0.4076178267255938,0.249532715624078
0.4431905853306178,0.2871778728039855,0.6376253861533476,0.4041970309735065,0.247522090556221
0.4460438484723808,0.2860101410184749,0.631760799942964,0.4007592351884928,0.2455429689940525
0.448915480936114,0.2848517131513956,0.6259256594065773,0.397397691438221,0.2435641525200838
0.4518056009836016,0.2837025500039693,0.6201675850467803,0.3940320913279343,0.2416057207706081
0.4547143276379977,0.2825626122151664,0.6144311103092452,0.3907221155034948,0.2396951982143764
0.4576417806887279,0.2814318602580944,0.6087153953721836,0.3874311580982004,0.2377859038627313
0.4605880806964227,0.2803102544366711,0.6030499841702679,0.3841702696985436,0.2358778439430029
0.4635533489978828,0.2792144095811531,0.5974468045720778,0.3809562850306317,0.2340334830050992
0.4665377077110756,0.2781340033906384,0.5918639672272533,0.3777417092136305,0.232194945994005
0.4695412797401645,0.2770625712511178,0.5863004658512301,0.3746068746882539,0.2303585418594918
0.4725641887805706,0.2760000695967434,0.5808320818831447,0.3714596288374719,0.228554020658337
0.4756065593240667,0.2749464547018656,0.5753870926323067,0.3683818509823381,0.2267871000398169
0.4786685166639044,0.2739016826808429,0.5699605397223383,0.365317481927602,0.2250231580568421
0.4817501868999736,0.2728657094880951,0.564612516658332,0.3622796382101573,0.2232622221305897
0.484851696943996,0.2718417876661327,0.559309797084458,0.3592999161678697,0.2215570827606628
0.4879731745247517,0.270844125206621,0.5540240770793317,0.356311002677597,0.2198659972816787
0.4911147481933391,0.2698550455775414,0.5488137365105534,0.3534045789632909,0.2181777499443681
0.4942765473284694,0.2688745014308311,0.5436565667540334,0.3505035873093328,0.2164955889643713
0.5,0.2671366218140252,0.5345067863331822,0.3453963396752241,0.2135921291031949
0.5057897271299493,0.2654140328301898,0.5254431840525693,0.3403458754169809,0.2106980039283221
0.5118879945923728,0.2636767096536342,0.516269778934367,0.3352457156170695,0.2077800270219079
0.5180597883920242,0.2619754451184222,0.5072848489923762,0.3302604413441217,0.2049291127092867
0.5243059950302412,0.2603092873886136,0.498492767582147,0.3253894711386521,0.202144285431047
0.5306275116968402,0.258677505102834,0.4898970679197029,0.3206321107698515,0.1994246048282
0.537025246398985,0.257079381896619,0.4815008846404607,0.3159874351563015,0.1967689910083031
0.5435001180916114,0.2555141961854004,0.4733069271331581,0.3114543073815319,0.1941763804501135
0.5500530568094235,0.2539811840472564,0.4653168603994797,0.3070315311662403,0.1916456754968399
0.5566850038004815,0.2524796356965858,0.4575318650419966,0.3027177008897712,0.1891757727454426
0.5633969116614005,0.2510088915546346,0.4499524297673013,0.2985113558936908,0.1867654740380163
0.5701897444741791,0.2495682317865286,0.442578284621811,0.2944107976879705,0.1844136007671546
0.5770644779446775,0.2481569732844841,0.435408530859393,0.2904143512074816,0.1821189526004668
0.5840220995427656,0.2467744779312032,0.4284416399975116,0.2865201153913216,0.1798803373669418
0.5910636086441613,0.2454200738243819,0.4216754683744834,0.2827261936586312,0.1776965071347271
0.5981900166739773,0.2440931238143155,0.4151074324817218,0.2790306029612307,0.1755662613811341
0.6054023472520009,0.2427930096913358,0.4087343713304231,0.2754312787552898,0.1734883509388321
0.6127016363397233,0.2415191110575275,0.4025527886074061,0.2719261117135682,0.1714615546244271
0.6200889323891432,0.2402708270411424,0.3965587546639337,0.2685129713266129,0.169484677191087
0.6275652964933633,0.2390475723756904,0.3907481213657592,0.2651896832029771,0.1675564713871514
0.635131802539004,0.2378487627900505,0.3851164327452417,0.2619540662621662,0.1656757594434118
0.6427895373604526,0.2366738398441952,0.3796590859114362,0.2588039355099737,0.1638413382886893
0.6505396008959748,0.2355222506279523,0.3743712547660892,0.2557370978982048,0.1620520304478332
0.6583831063457063,0.2343934553830796,0.3692481483264773,0.2527513693875693,0.1603066711786345
0.6663211803315503,0.233286931669955,0.364284806384409,0.2498445691667964,0.1586041376058488
0.6743549630590029,0.232202166104337,0.3594762265426634,0.2470145507057758,0.1569432831333284
0.6824856084809294,0.2311386541211379,0.3548175313620796,0.2442591979414094,0.1553230211659144
0.6907142844633151,0.2300959048112014,0.3503038034508356,0.2415764086076858,0.1537422574256243
0.6990421729530146,0.2290734359506637,0.345930119050914,0.2389641091998232,0.1521999297351285
0.7074704701475245,0.2280707897781764,0.3416917540656888,0.2364202778641211,0.1506950035391739
0.7160003866668011,0.2270875026284875,0.3375839902280082,0.2339429322627702,0.1492264675592766
0.7246331477271518,0.2261231320158549,0.3336022598033761,0.23153012843831,0.1477933170155611
0.7333699933172219,0.2251772451769881,0.3297420462215919,0.229179956453464,0.1463945837223475
0.7422121783761034,0.2242494187646335,0.3259990480631911,0.2268905513019399,0.145029337299989
0.7511609729735916,0.2233392400506923,0.3223689922277656,0.2246601239247124,0.1436966274336718
0.7602176624926145,0.2224463075006704,0.3188478147371653,0.2224868911143474,0.1423955764594316
0.7693835478138625,0.2215702255084023,0.3154315436582419,0.2203691374349862,0.14112530735638
0.7786599455026432,0.2207106172766071,0.3121163405964765,0.2183051916577817,0.1398849535643501
0.78804818799799,0.2198671097255229,0.3088985302115267,0.2162934385960228,0.1386737009531442
0.7975496238040504,0.2190393350119708,0.3057745496310291,0.2143322853212789,0.1374907270039636
0.8071656176837814,0.2182269402229986,0.3027409535982964,0.2124202286604681,0.1363352663865026
0.8168975508549812,0.2174295837813148,0.2997944594923626,0.2105557717104925,0.1352065411632094
0.8267468211886835,0.2166469257686354,0.2969319226696124,0.208737469074879,0.1341038257509933
0.836714843409945,0.2158786382988016,0.2941502522146915,0.2069639333796139,0.1330263867772301
0.8468030493010518,0.2151244057926727,0.2914465537898266,0.2052338242434246,0.1319735297950118
0.8570128879071786,0.2143839132791106,0.2888180012207313,0.203545823832242,0.1309445897410502
0.8673458257445246,0.2136568588039358,0.2862619037410382,0.201898678223156,0.1299388961944956
0.8778033470109615,0.2129429465442266,0.2837756991756261,0.2002911548113878,0.1289558103337826
0.8883869537992191,0.2122418883689014,0.2813568770293154,0.1987220868486617,0.1279947235802317
0.8990981663126425,0.2115534025926976,0.2790030848450309,0.1971903123637138,0.1270550290913169
0.9099385230835509,0.2108772160884133,0.276712026187144,0.1956947320511656,0.1261361403749366
0.9209095811942281,0.2102130633392699,0.2744814992848444,0.1942342833369782,0.1252375073216522
0.9320129165005775,0.2095606828131889,0.2723094357810102,0.1928079269861591,0.1243585665019737
0.9432501238584757,0.2089198213652268,0.270193805519929,0.1914146601761689,0.1234987927060223
0.954622817352852,0.2082902321050902,0.2681326962275284,0.1900535215706139,0.1226576730908907
0.9661326305295327,0.2076716736215565,0.266124228637351,0.1887235747058411,0.1218347097311615
0.9777812166298792,0.2070639138016525,0.2641666545337119,0.1874239175121478,0.1210294109383311
0.9895702488282554,0.2064667208956367,0.2622582796274744,0.1861536858966256,0.1202413217384343
1.001501420472359,0.2058798729091065,0.2603974512624243,0.1849120340973006,0.1194699742138257
1.013576445326449,0.2053031527748211,0.2585826055677122,0.1836981392216974,0.1187149270764863
1.025797057817507,0.2047363483262171,0.2568122393355453,0.1825112214086141,0.1179757648027509
1.038165013284367,0.2041792523999807,0.2550849162313523,0.1813505252142541,0.1172520604042012
1.050682088229845,0.2036316630689533,0.253399256081728,0.1802153064298554,0.1165434125801575
1.063350080575916,0.2030933851341842,0.2517539138200061,0.1791048549764723,0.1158494468086251
1.076170809921958,0.2025642253699239,0.2501476057315881,0.1780184825692938,0.1151697668265153
1.089146117806119,0.2020439971527585,0.2485791329740466,0.1769555376586937,0.1145040179239922
1.10227786796983,0.2015325184386162,0.2470472936354277,0.1759153599417865,0.1138518417467472
1.115567946625507,0.2010296109493674,0.245550965336317,0.1748973387619399,0.1132128919597066
1.129018262727481,0.2005351010257037,0.2440890504620387,0.1739008690465899,0.1125868322028993
1.142630748246199,0.2000488194094623,0.2426605110915933,0.1729253817634323,0.1119733417864585
1.156407358445726,0.1995706005979101,0.2412643164610181,0.1719702910058729,0.1113721066821164
